year,winter,spring,summer,autumn,station_id,station_name
1931,741.0,590.1,250.8,728.1,1107680,STAVE FALLS              
1932,1054.6,612.2,301.3,766.5,1107680,STAVE FALLS              
1933,834.0,446.9,183.7,834.6,1107680,STAVE FALLS              
1934,1010.2,484.6,220.7,616.9,1107680,STAVE FALLS              
1935,1162.8,343.4,223.3,539.9,1107680,STAVE FALLS              
1936,678.1,585.7,318.4,336.7,1107680,STAVE FALLS              
1937,603.6,491.2,367.1,679.0,1107680,STAVE FALLS              
1938,539.2,385.3,69.5,473.7,1107680,STAVE FALLS              
1939,967.0,426.3,325.6,702.4,1107680,STAVE FALLS              
1940,752.0,484.3,162.0,529.7,1107680,STAVE FALLS              
1941,577.3,415.6,254.7,828.3,1107680,STAVE FALLS              
1942,447.4,424.5,423.2,447.6,1107680,STAVE FALLS              
1943,586.3,496.2,316.3,378.9,1107680,STAVE FALLS              
1944,565.3,402.9,267.1,741.5,1107680,STAVE FALLS              
1945,645.3,650.9,141.2,822.0,1107680,STAVE FALLS              
1946,680.0,530.9,254.5,385.8,1107680,STAVE FALLS              
1947,883.1,469.7,230.5,626.9,1107680,STAVE FALLS              
1948,794.0,438.4,367.9,649.8,1107680,STAVE FALLS              
1950,956.5,753.9,252.4,585.2,1107680,STAVE FALLS              
1951,1248.1,492.4,72.9,589.7,1107680,STAVE FALLS              
1952,600.8,357.1,236.7,210.0,1107680,STAVE FALLS              
1953,1009.8,488.9,357.5,826.2,1107680,STAVE FALLS              
1954,932.5,347.6,315.5,683.7,1107680,STAVE FALLS              
1955,606.5,562.4,252.4,855.5,1107680,STAVE FALLS              
1956,775.5,404.1,290.1,748.4,1107680,STAVE FALLS              
1957,887.6,372.4,299.7,351.1,1107680,STAVE FALLS              
1960,776.0,731.6,317.5,692.4,1107680,STAVE FALLS              
1961,1137.0,593.1,201.7,698.5,1107680,STAVE FALLS              
1962,794.6,487.2,392.4,765.5,1107680,STAVE FALLS              
1963,672.3,363.4,324.1,862.3,1107680,STAVE FALLS              
1964,907.5,642.4,494.1,707.2,1107680,STAVE FALLS              
1965,991.7,317.1,185.1,647.7,1107680,STAVE FALLS              
1966,748.1,532.5,268.5,802.3,1107680,STAVE FALLS              
1967,1451.3,455.4,93.1,928.3,1107680,STAVE FALLS              
1968,1073.7,575.2,364.1,819.4,1107680,STAVE FALLS              
1969,675.8,533.8,246.7,656.8,1107680,STAVE FALLS              
1970,640.3,450.8,231.3,637.0,1107680,STAVE FALLS              
1972,1001.6,794.9,401.5,490.8,1107680,STAVE FALLS              
1974,1108.5,751.4,232.9,428.7,1107680,STAVE FALLS              
1975,952.7,370.7,344.1,882.9,1107680,STAVE FALLS              
1976,1163.9,577.0,380.7,407.3,1107680,STAVE FALLS              
1977,607.2,545.2,187.4,704.4,1107680,STAVE FALLS              
1978,610.4,430.3,274.4,560.5,1107680,STAVE FALLS              
1979,596.3,416.6,172.8,370.5,1107680,STAVE FALLS              
1980,993.0,524.0,391.2,734.9,1107680,STAVE FALLS              
1981,891.4,638.6,522.4,859.4,1107680,STAVE FALLS              
1988,607.1,724.0,222.9,804.7,1107680,STAVE FALLS              
1989,750.0,624.5,257.7,892.8,1107680,STAVE FALLS              
1990,969.6,447.2,335.6,1014.2,1107680,STAVE FALLS              
1991,848.4,530.9,440.1,520.1,1107680,STAVE FALLS              
1992,977.0,327.2,292.0,669.7,1107680,STAVE FALLS              
1993,468.4,708.9,345.8,392.4,1107680,STAVE FALLS              
1994,837.3,456.5,268.4,740.4,1107680,STAVE FALLS              
1995,890.4,411.3,329.7,970.9,1107680,STAVE FALLS              
1996,920.8,608.5,210.5,984.9,1107680,STAVE FALLS              
1997,856.0,823.0,458.9,784.1,1107680,STAVE FALLS              
1998,835.5,490.1,161.6,818.8,1107680,STAVE FALLS              
1999,1274.2,514.7,427.9,756.4,1107680,STAVE FALLS              
2000,687.5,724.9,318.9,481.2,1107680,STAVE FALLS              
2001,426.8,572.9,447.9,664.0,1107680,STAVE FALLS              
2002,985.7,607.1,205.3,492.9,1107680,STAVE FALLS              
2003,705.9,682.0,162.3,1039.3,1107680,STAVE FALLS              
1897,438.7,191.1,148.7,270.8,1108447,VANCOUVER                
1898,478.7,139.8,117.4,309.8,1108447,VANCOUVER                
1899,351.0,234.4,136.8,464.6,1108447,VANCOUVER                
1900,398.1,338.6,192.8,325.8,1108447,VANCOUVER                
1901,452.1,223.8,106.2,347.6,1108447,VANCOUVER                
1902,391.5,241.9,106.3,291.8,1108447,VANCOUVER                
1903,319.5,160.8,122.6,488.7,1108447,VANCOUVER                
1904,473.8,222.9,103.4,284.7,1108447,VANCOUVER                
1905,447.5,194.2,153.8,381.3,1108447,VANCOUVER                
1906,351.3,150.1,71.5,472.4,1108447,VANCOUVER                
1907,442.9,132.3,24.5,198.0,1108447,VANCOUVER                
1908,418.0,158.5,72.5,373.0,1108447,VANCOUVER                
1909,370.0,120.9,87.7,382.0,1108447,VANCOUVER                
1910,338.4,160.2,55.0,395.7,1108447,VANCOUVER                
1911,311.8,165.6,73.1,265.9,1108447,VANCOUVER                
1912,384.9,139.3,206.1,337.1,1108447,VANCOUVER                
1913,353.0,222.0,131.1,325.4,1108447,VANCOUVER                
1914,346.8,122.7,80.5,391.0,1108447,VANCOUVER                
1915,260.3,193.3,35.8,285.6,1108447,VANCOUVER                
1916,428.2,281.9,119.1,177.6,1108447,VANCOUVER                
1917,296.4,259.5,108.0,180.5,1108447,VANCOUVER                
1918,480.9,149.4,118.5,190.6,1108447,VANCOUVER                
1919,345.8,186.2,43.6,218.5,1108447,VANCOUVER                
1920,244.9,121.5,122.9,375.2,1108447,VANCOUVER                
1921,294.9,104.0,128.0,441.8,1108447,VANCOUVER                
1922,256.2,135.2,57.9,203.7,1108447,VANCOUVER                
1923,427.3,156.9,86.1,185.1,1108447,VANCOUVER                
1924,529.9,81.5,84.0,354.6,1108447,VANCOUVER                
1925,436.4,165.4,83.8,137.6,1108447,VANCOUVER                
1926,488.0,194.6,93.3,336.9,1108447,VANCOUVER                
1927,412.4,251.0,126.4,428.8,1108447,VANCOUVER                
1928,314.3,215.6,58.7,280.8,1108447,VANCOUVER                
1929,175.9,156.3,87.2,149.5,1108447,VANCOUVER                
1930,378.7,196.8,45.9,294.0,1108447,VANCOUVER                
1931,393.9,247.2,167.8,320.4,1108447,VANCOUVER                
1932,458.7,266.8,206.6,363.0,1108447,VANCOUVER                
1933,323.9,215.8,99.9,418.1,1108447,VANCOUVER                
1934,552.6,190.5,84.1,349.6,1108447,VANCOUVER                
1935,636.6,210.5,135.0,214.8,1108447,VANCOUVER                
1936,398.0,230.9,138.1,180.1,1108447,VANCOUVER                
1937,383.7,239.8,169.0,376.2,1108447,VANCOUVER                
1938,412.5,171.3,44.8,225.8,1108447,VANCOUVER                
1939,546.0,156.9,116.0,348.1,1108447,VANCOUVER                
1940,494.6,275.5,82.9,328.5,1108447,VANCOUVER                
1941,492.9,252.5,111.9,399.4,1108447,VANCOUVER                
1942,281.1,182.5,150.6,237.7,1108447,VANCOUVER                
1943,345.3,228.3,100.0,239.9,1108447,VANCOUVER                
1944,361.5,149.1,53.6,389.7,1108447,VANCOUVER                
1945,359.7,234.4,68.7,416.8,1108447,VANCOUVER                
1946,493.4,308.1,167.4,263.9,1108447,VANCOUVER                
1947,446.1,265.9,103.5,336.0,1108447,VANCOUVER                
1948,528.1,241.2,173.4,395.1,1108447,VANCOUVER                
1949,332.4,184.4,113.9,311.0,1108447,VANCOUVER                
1950,531.6,300.6,155.0,341.0,1108447,VANCOUVER                
1951,607.2,238.6,32.8,305.7,1108447,VANCOUVER                
1952,408.1,179.7,105.2,100.6,1108447,VANCOUVER                
1953,496.5,192.0,169.8,389.8,1108447,VANCOUVER                
1954,513.0,147.8,172.5,408.8,1108447,VANCOUVER                
1955,325.4,223.9,141.4,425.0,1108447,VANCOUVER                
1956,415.8,155.4,187.5,423.0,1108447,VANCOUVER                
1957,376.6,233.2,158.0,208.5,1108447,VANCOUVER                
1958,608.9,182.8,82.9,357.1,1108447,VANCOUVER                
1959,487.3,294.4,169.9,416.1,1108447,VANCOUVER                
1960,459.5,263.4,95.7,405.6,1108447,VANCOUVER                
1961,663.7,287.6,112.9,347.5,1108447,VANCOUVER                
1962,424.9,260.3,151.2,400.9,1108447,VANCOUVER                
1963,410.5,210.2,138.9,384.7,1108447,VANCOUVER                
1964,560.5,197.7,192.7,342.5,1108447,VANCOUVER                
1965,536.4,163.9,90.6,288.1,1108447,VANCOUVER                
1966,381.4,177.1,162.8,399.9,1108447,VANCOUVER                
1967,598.0,215.5,46.0,494.5,1108447,VANCOUVER                
1968,509.8,258.3,157.6,439.8,1108447,VANCOUVER                
1969,388.6,235.4,91.9,352.4,1108447,VANCOUVER                
1970,343.6,215.5,87.6,258.3,1108447,VANCOUVER                
1971,603.8,273.9,130.8,451.7,1108447,VANCOUVER                
1972,412.9,355.5,165.6,269.9,1108447,VANCOUVER                
1973,553.0,147.4,102.9,345.6,1108447,VANCOUVER                
1974,555.5,434.4,110.3,287.8,1108447,VANCOUVER                
1975,500.4,181.2,153.1,515.6,1108447,VANCOUVER                
1976,555.9,287.8,170.3,193.1,1108447,VANCOUVER                
1977,288.7,225.2,124.4,392.3,1108447,VANCOUVER                
1978,391.7,301.1,141.2,298.8,1108447,VANCOUVER                
1979,340.3,166.1,81.9,253.1,1108447,VANCOUVER                
1980,575.9,262.3,208.5,483.3,1108447,VANCOUVER                
1981,477.6,366.0,221.2,498.2,1108447,VANCOUVER                
1982,657.3,187.9,142.9,351.6,1108447,VANCOUVER                
1983,576.9,328.7,177.6,536.8,1108447,VANCOUVER                
1984,500.5,380.5,98.6,426.2,1108447,VANCOUVER                
1985,307.1,240.4,68.8,363.9,1108447,VANCOUVER                
1986,395.6,335.1,90.8,311.1,1108447,VANCOUVER                
1987,428.0,305.2,86.5,194.4,1108447,VANCOUVER                
1988,338.8,390.3,94.9,453.1,1108447,VANCOUVER                
1989,438.8,261.3,156.7,335.2,1108447,VANCOUVER                
1990,477.5,267.7,168.0,427.4,1108447,VANCOUVER                
1991,523.3,292.4,270.5,239.2,1108447,VANCOUVER                
1992,485.2,177.1,169.7,334.8,1108447,VANCOUVER                
1993,251.2,359.3,134.5,146.8,1108447,VANCOUVER                
1994,397.7,220.4,123.6,399.9,1108447,VANCOUVER                
1995,504.1,203.1,169.0,424.5,1108447,VANCOUVER                
1996,507.6,330.6,69.7,548.6,1108447,VANCOUVER                
1997,639.7,447.3,227.9,411.2,1108447,VANCOUVER                
1998,394.7,221.8,82.3,388.7,1108447,VANCOUVER                
1999,716.5,231.2,193.2,361.0,1108447,VANCOUVER                
2000,447.8,269.3,158.1,258.7,1108447,VANCOUVER                
2001,320.5,288.0,198.2,345.6,1108447,VANCOUVER                
2002,502.5,212.2,56.6,209.9,1108447,VANCOUVER                
2003,331.9,338.7,40.3,471.1,1108447,VANCOUVER                
2004,367.8,187.9,122.7,504.7,1108447,VANCOUVER                
2005,496.7,305.3,130.5,360.7,1108447,VANCOUVER                
2006,520.5,217.5,89.7,454.3,1108447,VANCOUVER                
2007,456.3,345.3,150.8,359.6,1108447,VANCOUVER                
2008,419.3,188.6,142.6,320.3,1108447,VANCOUVER                
2009,379.3,265.5,61.0,533.9,1108447,VANCOUVER                
2010,376.0,263.8,126.0,400.0,1108447,VANCOUVER                
2011,460.2,359.0,107.3,279.2,1108447,VANCOUVER                
2012,367.3,261.3,116.1,379.0,1108447,VANCOUVER                
1918,79.0,43.3,120.4,23.8,1114627,LILLOOET SETON BCHPA     
1920,73.1,39.7,57.9,122.7,1114627,LILLOOET SETON BCHPA     
1921,115.7,46.6,44.4,142.0,1114627,LILLOOET SETON BCHPA     
1922,105.0,26.7,43.2,47.7,1114627,LILLOOET SETON BCHPA     
1923,93.8,33.7,108.8,58.3,1114627,LILLOOET SETON BCHPA     
1924,188.6,21.0,82.3,102.0,1114627,LILLOOET SETON BCHPA     
1925,104.5,31.5,79.0,32.7,1114627,LILLOOET SETON BCHPA     
1926,88.8,33.6,53.4,61.2,1114627,LILLOOET SETON BCHPA     
1927,83.0,58.5,101.7,179.8,1114627,LILLOOET SETON BCHPA     
1928,62.4,46.4,82.2,57.7,1114627,LILLOOET SETON BCHPA     
1929,75.1,20.4,19.8,18.5,1114627,LILLOOET SETON BCHPA     
1930,64.8,65.9,41.0,71.0,1114627,LILLOOET SETON BCHPA     
1933,105.9,41.4,65.3,102.8,1114627,LILLOOET SETON BCHPA     
1934,161.2,46.8,63.5,109.2,1114627,LILLOOET SETON BCHPA     
1935,142.4,42.4,174.9,59.0,1114627,LILLOOET SETON BCHPA     
1936,39.2,65.3,79.2,42.5,1114627,LILLOOET SETON BCHPA     
1937,216.0,59.5,68.0,99.6,1114627,LILLOOET SETON BCHPA     
1938,114.2,61.2,109.0,70.6,1114627,LILLOOET SETON BCHPA     
1939,115.8,47.2,107.1,127.0,1114627,LILLOOET SETON BCHPA     
1940,98.1,91.2,40.9,80.3,1114627,LILLOOET SETON BCHPA     
1941,84.9,51.1,140.9,110.9,1114627,LILLOOET SETON BCHPA     
1942,89.2,48.9,81.7,87.8,1114627,LILLOOET SETON BCHPA     
1943,72.3,74.4,148.5,87.8,1114627,LILLOOET SETON BCHPA     
1950,94.7,94.3,77.6,124.9,1114627,LILLOOET SETON BCHPA     
1952,99.3,22.5,64.4,30.6,1114627,LILLOOET SETON BCHPA     
1956,98.4,98.9,167.6,243.7,1114627,LILLOOET SETON BCHPA     
1957,151.0,127.3,63.0,93.6,1114627,LILLOOET SETON BCHPA     
1959,174.4,63.9,33.7,127.1,1114627,LILLOOET SETON BCHPA     
1960,99.8,62.9,50.9,91.7,1114627,LILLOOET SETON BCHPA     
1965,112.1,93.2,84.4,122.6,1114627,LILLOOET SETON BCHPA     
1966,85.6,94.3,124.9,128.0,1114627,LILLOOET SETON BCHPA     
1967,164.3,24.9,41.4,120.0,1114627,LILLOOET SETON BCHPA     
1969,93.7,45.6,97.0,76.3,1114627,LILLOOET SETON BCHPA     
1973,105.7,43.1,27.4,119.9,1114627,LILLOOET SETON BCHPA     
1974,117.0,35.6,86.3,92.9,1114627,LILLOOET SETON BCHPA     
1975,106.0,55.9,74.0,110.7,1114627,LILLOOET SETON BCHPA     
1976,96.5,60.9,54.8,44.5,1114627,LILLOOET SETON BCHPA     
1978,92.5,75.2,49.6,70.8,1114627,LILLOOET SETON BCHPA     
1979,48.0,34.1,78.3,41.7,1114627,LILLOOET SETON BCHPA     
1980,99.6,58.9,156.3,81.4,1114627,LILLOOET SETON BCHPA     
1981,75.7,119.0,64.4,55.3,1114627,LILLOOET SETON BCHPA     
1982,98.5,59.1,97.6,84.8,1114627,LILLOOET SETON BCHPA     
1983,119.3,64.5,63.3,128.2,1114627,LILLOOET SETON BCHPA     
1985,87.0,68.4,41.0,95.7,1114627,LILLOOET SETON BCHPA     
1986,117.6,56.9,72.0,107.9,1114627,LILLOOET SETON BCHPA     
1987,114.8,53.2,95.2,41.7,1114627,LILLOOET SETON BCHPA     
1988,107.4,83.3,89.6,121.9,1114627,LILLOOET SETON BCHPA     
1989,108.6,82.6,81.2,95.4,1114627,LILLOOET SETON BCHPA     
1990,111.2,74.5,93.1,211.4,1114627,LILLOOET SETON BCHPA     
1992,147.3,62.1,104.3,94.1,1114627,LILLOOET SETON BCHPA     
1994,115.7,49.5,97.7,80.8,1114627,LILLOOET SETON BCHPA     
1995,105.9,52.1,93.7,138.6,1114627,LILLOOET SETON BCHPA     
1997,115.4,81.0,61.7,101.6,1114627,LILLOOET SETON BCHPA     
1998,79.7,38.3,68.4,129.2,1114627,LILLOOET SETON BCHPA     
2000,74.6,82.8,70.3,85.9,1114627,LILLOOET SETON BCHPA     
1918,188.4,111.5,46.1,91.3,1114745,LYTTON                   
1919,312.4,66.2,42.2,96.7,1114745,LYTTON                   
1920,129.4,67.0,50.2,199.7,1114745,LYTTON                   
1927,159.8,65.1,52.8,208.1,1114745,LYTTON                   
1928,57.0,49.9,61.3,74.9,1114745,LYTTON                   
1929,106.9,48.3,26.4,60.2,1114745,LYTTON                   
1930,272.1,125.7,21.3,77.1,1114745,LYTTON                   
1931,192.3,72.6,75.6,121.0,1114745,LYTTON                   
1932,209.1,62.6,104.8,202.6,1114745,LYTTON                   
1933,184.7,86.7,28.3,146.0,1114745,LYTTON                   
1934,378.5,70.2,54.5,160.8,1114745,LYTTON                   
1935,257.3,29.6,66.0,71.5,1114745,LYTTON                   
1936,107.4,68.3,158.9,38.3,1114745,LYTTON                   
1937,193.2,82.4,54.7,156.8,1114745,LYTTON                   
1938,224.5,51.8,97.2,104.3,1114745,LYTTON                   
1939,131.6,70.1,73.3,181.8,1114745,LYTTON                   
1940,371.7,80.4,8.0,152.0,1114745,LYTTON                   
1941,173.4,120.8,141.3,200.6,1114745,LYTTON                   
1942,211.4,85.6,70.9,149.8,1114745,LYTTON                   
1943,172.0,90.6,63.2,123.4,1114745,LYTTON                   
1945,101.2,105.4,61.8,220.3,1114745,LYTTON                   
1946,186.0,43.8,66.7,93.1,1114745,LYTTON                   
1947,156.1,55.9,69.0,148.8,1114745,LYTTON                   
1948,260.1,90.9,96.9,183.9,1114745,LYTTON                   
1949,121.3,65.2,47.7,173.8,1114745,LYTTON                   
1950,247.6,96.9,21.9,277.2,1114745,LYTTON                   
1951,354.1,26.4,67.3,218.3,1114745,LYTTON                   
1952,166.8,55.5,54.6,49.3,1114745,LYTTON                   
1953,302.4,54.0,57.1,160.0,1114745,LYTTON                   
1954,248.3,53.4,131.1,150.1,1114745,LYTTON                   
1955,122.8,64.5,37.0,270.2,1114745,LYTTON                   
1956,280.7,83.9,103.0,129.0,1114745,LYTTON                   
1957,182.0,88.2,42.3,82.5,1114745,LYTTON                   
1958,213.9,55.1,51.0,111.2,1114745,LYTTON                   
1959,255.8,97.3,43.5,147.6,1114745,LYTTON                   
1960,141.9,104.9,19.2,149.5,1114745,LYTTON                   
1961,293.9,83.2,62.0,166.5,1114745,LYTTON                   
1962,122.4,81.8,72.9,245.3,1114745,LYTTON                   
1963,218.7,68.0,74.9,229.8,1114745,LYTTON                   
1964,201.7,66.8,71.4,143.6,1114745,LYTTON                   
1965,255.5,67.4,54.8,148.7,1114745,LYTTON                   
1966,243.5,80.7,73.3,132.4,1114745,LYTTON                   
1967,217.5,85.0,48.4,138.3,1114745,LYTTON                   
1968,339.8,79.6,58.4,138.4,1114745,LYTTON                   
1969,317.6,47.4,55.3,77.2,1114745,LYTTON                   
1970,228.1,70.0,15.4,102.2,1114745,LYTTON                   
1971,408.8,119.6,64.4,130.9,1114745,LYTTON                   
1972,376.9,114.4,82.1,105.1,1114745,LYTTON                   
1973,190.3,43.6,28.2,207.2,1114745,LYTTON                   
1974,330.6,76.9,61.2,133.4,1114745,LYTTON                   
1975,199.5,86.7,51.3,240.4,1114745,LYTTON                   
1976,227.9,62.6,57.4,54.4,1114745,LYTTON                   
1977,89.7,58.1,28.5,170.9,1114745,LYTTON                   
1978,158.7,83.3,45.1,107.6,1114745,LYTTON                   
1979,119.2,45.3,32.2,104.0,1114745,LYTTON                   
1980,237.1,112.5,133.7,170.8,1114745,LYTTON                   
1981,228.4,80.7,58.7,132.3,1114745,LYTTON                   
1982,280.6,52.4,72.3,119.5,1114745,LYTTON                   
1983,245.7,96.7,72.3,136.7,1114745,LYTTON                   
1984,110.5,50.4,51.8,182.6,1114745,LYTTON                   
1985,94.2,82.2,31.3,139.2,1114745,LYTTON                   
1986,233.6,87.3,59.7,165.0,1114745,LYTTON                   
1987,182.4,94.8,66.7,34.9,1114745,LYTTON                   
1988,199.0,79.9,84.9,133.7,1114745,LYTTON                   
1990,118.8,78.4,56.8,265.8,1114745,LYTTON                   
1991,200.9,93.7,159.1,153.9,1114745,LYTTON                   
1992,196.8,62.5,102.8,137.9,1114745,LYTTON                   
1995,153.2,64.9,78.8,159.2,1114745,LYTTON                   
1996,134.2,62.2,36.1,172.0,1114745,LYTTON                   
1997,226.2,140.0,29.9,188.7,1114745,LYTTON                   
1998,173.3,40.9,61.8,114.7,1114745,LYTTON                   
2003,274.8,143.4,33.8,188.1,1114745,LYTTON                   
2004,176.7,51.0,53.2,141.0,1114745,LYTTON                   
2006,309.9,58.9,58.5,215.1,1114745,LYTTON                   
2010,185.5,169.5,80.6,136.6,1114745,LYTTON                   
1936,109.6,109.8,100.7,77.6,1117215,SHALALTH                 
1937,356.8,126.4,166.8,198.5,1117215,SHALALTH                 
1938,167.0,123.5,110.0,132.9,1117215,SHALALTH                 
1939,326.2,74.2,141.4,173.7,1117215,SHALALTH                 
1940,151.1,70.6,50.4,79.5,1117215,SHALALTH                 
1941,115.4,29.8,116.5,154.4,1117215,SHALALTH                 
1942,120.5,55.4,84.1,87.5,1117215,SHALALTH                 
1943,137.8,73.0,38.1,102.2,1117215,SHALALTH                 
1944,73.1,95.1,91.5,106.2,1117215,SHALALTH                 
1945,110.0,93.7,53.8,168.3,1117215,SHALALTH                 
1946,154.2,99.5,72.2,89.5,1117215,SHALALTH                 
1947,146.7,47.7,66.2,158.3,1117215,SHALALTH                 
1948,329.7,81.6,115.2,141.5,1117215,SHALALTH                 
1949,108.2,49.0,82.5,173.2,1117215,SHALALTH                 
1950,279.9,77.1,64.8,243.6,1117215,SHALALTH                 
1951,328.9,35.8,57.6,142.0,1117215,SHALALTH                 
1964,281.8,74.1,139.4,228.4,1117215,SHALALTH                 
1965,210.9,49.1,93.1,174.4,1117215,SHALALTH                 
1966,231.6,114.2,152.9,160.0,1117215,SHALALTH                 
1967,295.8,47.6,35.2,172.4,1117215,SHALALTH                 
1968,294.0,112.3,91.1,245.3,1117215,SHALALTH                 
1969,109.0,56.9,90.4,115.9,1117215,SHALALTH                 
1971,305.2,83.0,50.8,109.7,1117215,SHALALTH                 
1972,313.8,105.2,82.6,79.8,1117215,SHALALTH                 
1973,222.8,53.5,24.5,188.6,1117215,SHALALTH                 
1974,335.7,71.1,69.6,139.8,1117215,SHALALTH                 
1975,219.1,37.7,66.7,269.3,1117215,SHALALTH                 
1976,233.0,93.0,80.0,85.3,1117215,SHALALTH                 
1977,164.2,62.5,37.7,230.5,1117215,SHALALTH                 
1978,205.2,108.6,73.6,125.3,1117215,SHALALTH                 
1979,96.4,57.4,63.2,86.9,1117215,SHALALTH                 
1980,165.4,91.8,172.4,148.2,1117215,SHALALTH                 
1981,209.7,128.2,122.9,152.1,1117215,SHALALTH                 
1983,180.4,70.4,99.3,210.8,1117215,SHALALTH                 
1984,296.8,64.1,68.7,189.3,1117215,SHALALTH                 
1985,108.9,53.1,60.0,177.5,1117215,SHALALTH                 
1986,219.8,114.0,91.7,173.3,1117215,SHALALTH                 
1987,142.0,98.9,84.3,55.5,1117215,SHALALTH                 
1988,139.3,121.8,103.8,185.3,1117215,SHALALTH                 
1989,166.1,126.9,104.4,157.9,1117215,SHALALTH                 
1992,229.8,83.5,126.0,124.8,1117215,SHALALTH                 
1993,84.7,85.2,124.1,113.2,1117215,SHALALTH                 
1994,190.3,73.4,110.2,155.1,1117215,SHALALTH                 
1995,238.6,48.2,109.1,294.5,1117215,SHALALTH                 
1997,176.5,162.4,112.6,224.7,1117215,SHALALTH                 
1905,38.1,66.1,119.5,71.0,1123360,HEDLEY                   
1907,62.1,55.5,86.7,66.4,1123360,HEDLEY                   
1908,40.5,74.0,72.9,34.8,1123360,HEDLEY                   
1909,110.2,79.0,122.5,102.5,1123360,HEDLEY                   
1910,44.9,44.4,96.3,59.7,1123360,HEDLEY                   
1911,123.7,98.3,109.4,82.0,1123360,HEDLEY                   
1912,121.8,58.5,110.5,54.7,1123360,HEDLEY                   
1913,77.0,71.1,98.8,66.4,1123360,HEDLEY                   
1914,51.8,73.7,66.6,110.2,1123360,HEDLEY                   
1915,46.9,126.0,116.3,78.3,1123360,HEDLEY                   
1916,91.0,64.8,98.4,59.0,1123360,HEDLEY                   
1917,105.0,92.4,50.5,47.7,1123360,HEDLEY                   
1918,147.1,40.4,105.0,57.7,1123360,HEDLEY                   
1919,135.0,44.0,58.2,103.1,1123360,HEDLEY                   
1920,47.5,78.1,61.3,58.2,1123360,HEDLEY                   
1923,59.7,88.3,211.5,71.9,1123360,HEDLEY                   
1924,84.7,27.9,46.3,82.6,1123360,HEDLEY                   
1925,173.2,59.3,45.9,81.8,1123360,HEDLEY                   
1926,98.4,58.9,86.8,60.3,1123360,HEDLEY                   
1927,45.3,76.0,110.4,173.3,1123360,HEDLEY                   
1928,81.9,61.2,101.3,29.5,1123360,HEDLEY                   
1929,61.8,52.7,53.1,56.2,1123360,HEDLEY                   
1930,72.7,89.6,66.3,79.8,1123360,HEDLEY                   
1931,25.5,11.5,55.7,69.1,1123360,HEDLEY                   
1932,26.4,94.1,15.9,135.3,1123360,HEDLEY                   
1933,75.7,46.9,19.1,108.0,1123360,HEDLEY                   
1935,99.6,33.4,109.7,33.2,1123360,HEDLEY                   
1936,65.1,59.5,66.1,24.4,1123360,HEDLEY                   
1937,94.8,28.0,72.1,81.8,1123360,HEDLEY                   
1938,57.7,10.0,21.2,161.9,1123360,HEDLEY                   
1939,75.5,45.3,46.9,51.6,1123360,HEDLEY                   
1940,52.2,33.8,71.2,92.2,1123360,HEDLEY                   
1941,22.6,171.1,240.7,129.1,1123360,HEDLEY                   
1942,64.0,106.5,140.7,39.8,1123360,HEDLEY                   
1943,75.7,84.4,124.4,38.7,1123360,HEDLEY                   
1944,34.4,146.0,55.7,17.2,1123360,HEDLEY                   
1945,72.0,53.2,63.4,135.8,1123360,HEDLEY                   
1946,71.8,56.4,80.6,64.1,1123360,HEDLEY                   
1947,67.0,24.2,110.0,65.7,1123360,HEDLEY                   
1948,38.3,85.9,157.2,30.2,1123360,HEDLEY                   
1949,97.5,30.5,62.5,71.0,1123360,HEDLEY                   
1951,43.7,36.1,92.7,51.2,1123360,HEDLEY                   
1952,96.8,38.0,82.8,15.8,1123360,HEDLEY                   
1953,87.4,76.8,130.4,47.8,1123360,HEDLEY                   
1954,52.7,54.2,141.2,81.5,1123360,HEDLEY                   
1955,66.6,79.8,78.6,70.4,1123360,HEDLEY                   
1956,74.8,42.2,149.4,45.2,1123360,HEDLEY                   
1958,32.3,58.6,42.2,130.9,1123360,HEDLEY                   
1959,90.2,90.7,77.9,139.8,1123360,HEDLEY                   
1960,64.8,78.6,39.1,60.4,1123360,HEDLEY                   
1962,90.7,73.9,87.0,48.6,1123360,HEDLEY                   
1963,53.4,72.6,198.2,75.9,1123360,HEDLEY                   
1967,76.8,72.9,50.0,90.6,1123360,HEDLEY                   
1968,53.1,58.5,122.8,44.0,1123360,HEDLEY                   
1971,69.3,92.9,91.8,74.0,1123360,HEDLEY                   
1972,190.0,98.3,141.1,23.5,1123360,HEDLEY                   
1973,42.0,50.1,38.9,185.3,1123360,HEDLEY                   
1974,99.1,91.6,58.8,33.6,1123360,HEDLEY                   
1975,87.4,53.8,109.3,69.6,1123360,HEDLEY                   
1976,68.5,71.4,142.0,31.6,1123360,HEDLEY                   
1977,59.9,79.9,72.9,63.3,1123360,HEDLEY                   
1978,88.6,109.8,113.4,89.1,1123360,HEDLEY                   
1979,79.4,46.8,115.3,74.2,1123360,HEDLEY                   
1980,89.8,136.0,143.3,68.1,1123360,HEDLEY                   
1981,86.0,107.7,153.7,77.6,1123360,HEDLEY                   
1982,93.1,78.5,151.6,109.9,1123360,HEDLEY                   
1983,93.5,84.0,158.2,67.4,1123360,HEDLEY                   
1984,68.9,97.1,152.2,62.6,1123360,HEDLEY                   
1985,101.3,84.9,40.4,127.3,1123360,HEDLEY                   
1986,70.6,113.1,97.9,121.8,1123360,HEDLEY                   
1987,31.6,83.9,92.9,27.6,1123360,HEDLEY                   
