year,winter,spring,summer,autumn,station_id,station_name
1905,3.5,11.1,17.3,9.2,1101530,CHILLIWACK          
1906,4.1,10.6,17.8,10.0,1101530,CHILLIWACK          
1911,0.7,8.7,16.3,9.0,1101530,CHILLIWACK          
1912,2.6,9.5,16.7,9.2,1101530,CHILLIWACK          
1913,0.6,8.5,16.7,9.1,1101530,CHILLIWACK          
1914,3.2,10.6,16.3,10.0,1101530,CHILLIWACK          
1915,3.0,11.4,17.3,9.5,1101530,CHILLIWACK          
1916,-1.0,8.7,16.4,8.8,1101530,CHILLIWACK          
1917,-0.2,7.9,16.4,11.0,1101530,CHILLIWACK          
1918,2.1,8.9,17.2,11.0,1101530,CHILLIWACK          
1919,2.6,8.8,15.9,8.9,1101530,CHILLIWACK          
1920,1.8,8.2,17.0,9.6,1101530,CHILLIWACK          
1921,3.7,8.9,16.3,9.2,1101530,CHILLIWACK          
1922,0.0,8.4,17.2,10.0,1101530,CHILLIWACK          
1923,0.2,9.8,18.0,10.8,1101530,CHILLIWACK          
1924,3.6,10.2,17.2,9.4,1101530,CHILLIWACK          
1925,2.5,10.7,17.4,9.4,1101530,CHILLIWACK          
1926,5.1,11.8,17.9,10.4,1101530,CHILLIWACK          
1927,1.8,8.6,18.1,9.4,1101530,CHILLIWACK          
1928,1.4,10.6,17.6,9.7,1101530,CHILLIWACK          
1929,-0.4,9.3,17.0,10.0,1101530,CHILLIWACK          
1930,0.2,10.1,17.0,9.2,1101530,CHILLIWACK          
1931,4.7,11.1,17.0,9.2,1101530,CHILLIWACK          
1933,2.0,9.5,17.0,9.0,1101530,CHILLIWACK          
1934,4.2,12.4,17.5,10.5,1101530,CHILLIWACK          
1952,0.8,9.3,16.4,11.9,1101530,CHILLIWACK          
1953,4.6,8.8,15.8,12.0,1101530,CHILLIWACK          
1954,3.1,9.0,15.6,11.8,1101530,CHILLIWACK          
1955,3.3,6.9,15.8,8.9,1101530,CHILLIWACK          
1956,0.7,10.2,17.0,10.1,1101530,CHILLIWACK          
1957,0.8,10.5,16.5,11.5,1101530,CHILLIWACK          
1958,6.2,11.1,19.8,10.7,1101530,CHILLIWACK          
1959,3.5,9.6,17.2,9.8,1101530,CHILLIWACK          
1960,3.4,9.2,17.2,10.9,1101530,CHILLIWACK          
1961,4.8,9.7,19.1,9.4,1101530,CHILLIWACK          
1962,3.4,8.6,16.5,11.7,1101530,CHILLIWACK          
1963,4.4,9.9,17.1,11.9,1101530,CHILLIWACK          
1964,4.3,8.6,16.5,10.5,1101530,CHILLIWACK          
1965,1.7,10.0,18.1,11.6,1101530,CHILLIWACK          
1966,2.5,9.8,16.6,11.1,1101530,CHILLIWACK          
1967,5.3,9.1,19.3,12.3,1101530,CHILLIWACK          
1968,4.9,10.3,17.6,10.6,1101530,CHILLIWACK          
1969,-0.8,10.8,17.8,11.3,1101530,CHILLIWACK          
1970,5.0,9.5,18.2,10.0,1101530,CHILLIWACK          
1971,2.9,9.4,17.9,10.3,1101530,CHILLIWACK          
1972,1.1,10.0,18.0,10.3,1101530,CHILLIWACK          
1973,2.8,10.4,16.8,9.9,1101530,CHILLIWACK          
1974,4.1,8.9,17.3,12.0,1101530,CHILLIWACK          
1975,2.4,8.7,16.8,11.1,1101530,CHILLIWACK          
1976,4.1,8.7,15.8,11.9,1101530,CHILLIWACK          
1977,5.1,9.6,17.9,9.9,1101530,CHILLIWACK          
1978,3.3,10.2,18.1,10.1,1101530,CHILLIWACK          
1979,0.8,10.5,17.7,11.7,1101530,CHILLIWACK          
1980,3.6,10.1,16.5,11.8,1101530,CHILLIWACK          
1981,5.3,10.3,17.2,11.2,1101530,CHILLIWACK          
1989,2.3,10.2,17.3,11.2,1101530,CHILLIWACK          
1990,3.5,10.7,18.4,11.0,1101530,CHILLIWACK          
1991,2.2,9.5,17.5,11.0,1101530,CHILLIWACK          
1992,5.9,12.2,18.5,10.6,1101530,CHILLIWACK          
1993,1.5,11.4,17.2,10.4,1101530,CHILLIWACK          
1994,4.3,11.5,17.7,10.3,1101530,CHILLIWACK          
1995,4.0,11.0,17.6,11.8,1101530,CHILLIWACK          
1996,2.7,9.8,17.7,9.2,1101530,CHILLIWACK          
1997,2.1,10.2,18.0,11.4,1101530,CHILLIWACK          
1998,4.1,10.9,18.8,11.7,1101530,CHILLIWACK          
1999,4.1,9.1,17.2,10.9,1101530,CHILLIWACK          
2000,4.5,10.0,17.5,10.6,1101530,CHILLIWACK          
2001,3.7,10.1,17.2,11.0,1101530,CHILLIWACK          
2002,3.6,8.5,18.2,11.3,1101530,CHILLIWACK          
2003,5.0,9.9,18.6,11.2,1101530,CHILLIWACK          
2004,4.0,11.8,19.7,11.0,1101530,CHILLIWACK          
2005,4.3,11.7,18.1,10.7,1101530,CHILLIWACK          
2006,4.7,10.3,18.5,10.8,1101530,CHILLIWACK          
2007,3.9,10.4,18.1,10.4,1101530,CHILLIWACK          
2012,3.4,9.7,17.9,11.4,1101530,CHILLIWACK          
2013,3.6,11.0,19.7,11.7,1101530,CHILLIWACK          
1978,2.1,10.2,17.9,9.7,1104488,LAIDLAW             
1979,-0.3,10.2,17.6,11.6,1104488,LAIDLAW             
1980,2.8,10.0,16.4,11.2,1104488,LAIDLAW             
1981,4.6,10.2,17.3,11.1,1104488,LAIDLAW             
1982,1.3,9.0,17.6,10.1,1104488,LAIDLAW             
1983,4.7,11.3,17.2,10.3,1104488,LAIDLAW             
1984,2.5,9.6,17.5,9.2,1104488,LAIDLAW             
1985,0.4,9.7,18.7,7.3,1104488,LAIDLAW             
1986,2.7,10.2,18.4,11.1,1104488,LAIDLAW             
1987,3.7,11.3,18.2,12.3,1104488,LAIDLAW             
1988,2.4,10.0,17.5,11.3,1104488,LAIDLAW             
1989,1.5,10.1,17.8,11.6,1104488,LAIDLAW             
1990,2.9,10.7,18.9,10.9,1104488,LAIDLAW             
1991,1.3,9.3,17.5,11.5,1104488,LAIDLAW             
2001,2.8,9.8,17.4,10.8,1104488,LAIDLAW             
2004,3.1,11.8,20.0,10.7,1104488,LAIDLAW             
2006,3.6,10.4,18.8,10.6,1104488,LAIDLAW             
2013,2.7,10.7,19.4,11.1,1104488,LAIDLAW             
2014,2.3,10.5,19.3,12.0,1104488,LAIDLAW             
2016,4.1,12.6,18.7,11.5,1104488,LAIDLAW             
1877,3.5,10.0,16.6,9.8,1106178,NEW WESTMINSTER     
1881,1.4,9.4,15.7,8.3,1106178,NEW WESTMINSTER     
1896,3.8,8.2,17.5,8.0,1106178,NEW WESTMINSTER     
1898,3.6,8.9,17.6,10.2,1106178,NEW WESTMINSTER     
1900,4.1,10.3,16.0,8.9,1106178,NEW WESTMINSTER     
1901,3.1,8.6,15.3,10.9,1106178,NEW WESTMINSTER     
1902,3.5,9.0,15.9,9.5,1106178,NEW WESTMINSTER     
1903,2.5,7.6,16.3,9.3,1106178,NEW WESTMINSTER     
1904,2.8,8.7,16.2,11.1,1106178,NEW WESTMINSTER     
1905,3.5,10.4,16.6,8.7,1106178,NEW WESTMINSTER     
1906,4.2,9.6,16.8,9.3,1106178,NEW WESTMINSTER     
1908,3.4,8.2,16.4,9.8,1106178,NEW WESTMINSTER     
1909,1.1,7.8,15.1,9.7,1106178,NEW WESTMINSTER     
1910,0.7,9.4,15.2,10.1,1106178,NEW WESTMINSTER     
1911,1.8,8.2,16.2,9.2,1106178,NEW WESTMINSTER     
1912,3.1,9.3,16.9,9.6,1106178,NEW WESTMINSTER     
1913,1.3,8.3,16.9,9.3,1106178,NEW WESTMINSTER     
1914,3.6,10.6,16.9,10.3,1106178,NEW WESTMINSTER     
1915,3.3,11.2,17.7,9.9,1106178,NEW WESTMINSTER     
1916,0.7,8.4,16.4,8.9,1106178,NEW WESTMINSTER     
1917,0.5,7.5,16.5,11.0,1106178,NEW WESTMINSTER     
1918,3.1,8.8,17.1,10.9,1106178,NEW WESTMINSTER     
1919,3.1,8.9,16.7,9.4,1106178,NEW WESTMINSTER     
1920,2.5,8.2,17.4,9.8,1106178,NEW WESTMINSTER     
1921,4.5,9.2,16.7,10.1,1106178,NEW WESTMINSTER     
1922,1.5,8.7,17.7,10.4,1106178,NEW WESTMINSTER     
1923,1.7,9.8,18.5,11.4,1106178,NEW WESTMINSTER     
1924,4.8,9.9,17.5,10.5,1106178,NEW WESTMINSTER     
1925,3.9,10.5,17.9,10.3,1106178,NEW WESTMINSTER     
1926,5.5,11.6,18.6,11.2,1106178,NEW WESTMINSTER     
1927,3.7,8.9,18.4,10.5,1106178,NEW WESTMINSTER     
1930,1.9,10.1,17.7,10.0,1106178,NEW WESTMINSTER     
1931,5.5,10.9,17.6,10.2,1106178,NEW WESTMINSTER     
1932,3.6,10.1,17.1,11.7,1106178,NEW WESTMINSTER     
1933,2.4,9.1,17.2,10.6,1106178,NEW WESTMINSTER     
1934,5.6,12.2,17.8,11.8,1106178,NEW WESTMINSTER     
1935,4.3,9.1,17.2,10.6,1106178,NEW WESTMINSTER     
1936,3.1,10.0,18.1,10.5,1106178,NEW WESTMINSTER     
1937,1.1,9.5,17.3,11.8,1106178,NEW WESTMINSTER     
1938,4.2,10.3,18.0,11.2,1106178,NEW WESTMINSTER     
1939,3.6,10.2,17.4,11.9,1106178,NEW WESTMINSTER     
1940,6.1,11.8,18.2,11.6,1106178,NEW WESTMINSTER     
1941,6.0,11.5,18.3,10.9,1106178,NEW WESTMINSTER     
1942,4.1,10.1,17.7,10.4,1106178,NEW WESTMINSTER     
1943,2.8,9.0,16.7,11.7,1106178,NEW WESTMINSTER     
1944,4.0,9.7,17.4,12.3,1106178,NEW WESTMINSTER     
1945,4.1,9.3,17.5,10.2,1106178,NEW WESTMINSTER     
1946,4.4,10.3,17.1,9.1,1106178,NEW WESTMINSTER     
1947,2.9,11.3,17.1,10.3,1106178,NEW WESTMINSTER     
1948,3.6,8.8,17.2,9.9,1106178,NEW WESTMINSTER     
1949,0.4,10.1,16.4,11.6,1106178,NEW WESTMINSTER     
1950,0.1,8.2,17.4,9.9,1106178,NEW WESTMINSTER     
1952,1.8,9.5,16.6,11.4,1106178,NEW WESTMINSTER     
1953,4.8,9.7,16.4,11.4,1106178,NEW WESTMINSTER     
1954,2.9,8.8,15.0,11.2,1106178,NEW WESTMINSTER     
1955,3.2,7.2,15.4,8.8,1106178,NEW WESTMINSTER     
1956,1.2,10.1,16.7,9.2,1106178,NEW WESTMINSTER     
1959,4.0,9.0,16.8,9.8,1106178,NEW WESTMINSTER     
1960,3.7,9.0,16.9,10.8,1106178,NEW WESTMINSTER     
1961,4.9,9.7,18.8,9.7,1106178,NEW WESTMINSTER     
1962,4.0,8.7,16.3,11.5,1106178,NEW WESTMINSTER     
1964,4.6,8.6,16.2,10.1,1106178,NEW WESTMINSTER     
1965,2.4,9.0,17.3,11.2,1106178,NEW WESTMINSTER     
1966,3.4,9.2,16.2,11.1,1106178,NEW WESTMINSTER     
1967,5.3,8.5,18.7,11.8,1106178,NEW WESTMINSTER     
1968,4.5,9.7,17.0,10.6,1106178,NEW WESTMINSTER     
1969,0.6,9.8,17.0,10.8,1106178,NEW WESTMINSTER     
1970,5.0,8.8,17.2,9.7,1106178,NEW WESTMINSTER     
1971,2.9,8.5,16.9,9.9,1106178,NEW WESTMINSTER     
1972,1.7,9.1,17.2,9.9,1106178,NEW WESTMINSTER     
1973,3.2,9.5,15.9,10.2,1106178,NEW WESTMINSTER     
1974,4.4,8.6,16.8,12.2,1106178,NEW WESTMINSTER     
1975,3.4,8.6,16.4,10.8,1106178,NEW WESTMINSTER     
1976,4.0,8.6,15.7,11.4,1106178,NEW WESTMINSTER     
1977,5.0,9.3,17.2,9.6,1106178,NEW WESTMINSTER     
1978,4.2,9.7,17.6,10.0,1106178,NEW WESTMINSTER     
1979,1.8,10.1,17.0,11.0,1106178,NEW WESTMINSTER     
1994,3.9,11.4,18.1,10.5,1106178,NEW WESTMINSTER     
1995,4.2,10.8,17.8,11.6,1106178,NEW WESTMINSTER     
1996,3.5,9.7,18.1,9.4,1106178,NEW WESTMINSTER     
1997,2.9,10.3,18.3,11.6,1106178,NEW WESTMINSTER     
1998,4.7,10.9,19.1,11.8,1106178,NEW WESTMINSTER     
1999,4.6,8.8,16.9,10.8,1106178,NEW WESTMINSTER     
2000,4.1,9.3,16.6,9.9,1106178,NEW WESTMINSTER     
2001,3.3,9.2,16.3,10.6,1106178,NEW WESTMINSTER     
2002,3.6,7.6,17.1,10.3,1106178,NEW WESTMINSTER     
2003,4.3,9.3,17.8,10.7,1106178,NEW WESTMINSTER     
2004,4.2,11.3,19.1,10.6,1106178,NEW WESTMINSTER     
2005,4.4,11.3,17.8,10.4,1106178,NEW WESTMINSTER     
2006,4.7,9.8,17.9,10.4,1106178,NEW WESTMINSTER     
2007,3.8,9.8,17.4,9.9,1106178,NEW WESTMINSTER     
2008,3.3,8.9,16.9,11.1,1106178,NEW WESTMINSTER     
2009,2.0,9.1,18.9,10.8,1106178,NEW WESTMINSTER     
2010,4.6,8.8,16.2,9.5,1106178,NEW WESTMINSTER     
2011,2.9,8.3,16.5,10.1,1106178,NEW WESTMINSTER     
2012,3.3,9.1,17.0,10.7,1106178,NEW WESTMINSTER     
2013,3.4,9.9,18.1,10.4,1106178,NEW WESTMINSTER     
2014,2.5,10.5,18.7,11.9,1106178,NEW WESTMINSTER     
2015,5.9,11.4,19.9,10.8,1106178,NEW WESTMINSTER     
2016,5.4,12.3,18.5,11.8,1106178,NEW WESTMINSTER     
2017,1.1,10.1,19.0,11.3,1106178,NEW WESTMINSTER     
2018,3.2,10.9,18.9,11.2,1106178,NEW WESTMINSTER     
2019,3.3,11.1,18.5,10.5,1106178,NEW WESTMINSTER     
2020,4.4,10.4,17.9,11.8,1106178,NEW WESTMINSTER     
2021,4.4,10.4,20.1,11.2,1106178,NEW WESTMINSTER     
2022,2.9,9.4,19.8,12.0,1106178,NEW WESTMINSTER     
1955,3.2,6.4,15.2,8.4,1106180,PITT POLDER         
1956,1.6,9.2,16.1,8.6,1106180,PITT POLDER         
1957,0.7,10.0,15.6,10.3,1106180,PITT POLDER         
1958,5.8,10.2,18.7,9.8,1106180,PITT POLDER         
1959,3.8,8.7,16.2,9.3,1106180,PITT POLDER         
1960,3.0,8.1,15.5,9.2,1106180,PITT POLDER         
1961,4.0,9.3,18.4,8.8,1106180,PITT POLDER         
1962,3.3,8.3,15.9,11.3,1106180,PITT POLDER         
1963,3.9,9.4,16.5,11.5,1106180,PITT POLDER         
1964,4.0,7.9,15.8,9.6,1106180,PITT POLDER         
1965,2.1,8.7,16.9,10.6,1106180,PITT POLDER         
1966,3.0,8.7,16.0,10.3,1106180,PITT POLDER         
1967,4.8,8.4,18.1,10.9,1106180,PITT POLDER         
1968,3.6,9.2,16.5,9.9,1106180,PITT POLDER         
1969,-0.2,9.3,16.7,10.0,1106180,PITT POLDER         
1970,4.5,8.3,17.0,8.9,1106180,PITT POLDER         
1971,2.4,8.2,16.6,9.4,1106180,PITT POLDER         
1972,0.8,8.6,16.6,8.5,1106180,PITT POLDER         
1974,3.3,7.8,16.1,10.6,1106180,PITT POLDER         
1975,2.6,7.7,16.0,9.6,1106180,PITT POLDER         
1976,2.7,7.9,15.4,10.4,1106180,PITT POLDER         
1977,3.7,8.8,17.1,9.0,1106180,PITT POLDER         
1978,3.2,9.4,16.8,8.7,1106180,PITT POLDER         
1979,0.5,9.2,16.4,10.1,1106180,PITT POLDER         
1980,3.5,9.5,15.8,10.4,1106180,PITT POLDER         
1981,4.6,9.4,16.4,10.2,1106180,PITT POLDER         
1982,2.4,8.3,16.5,9.3,1106180,PITT POLDER         
1983,4.5,10.2,16.2,9.5,1106180,PITT POLDER         
1984,2.5,8.4,15.9,8.5,1106180,PITT POLDER         
1985,0.1,7.9,16.5,6.3,1106180,PITT POLDER         
1986,2.9,9.3,17.1,10.3,1106180,PITT POLDER         
1987,4.4,10.3,17.1,11.2,1106180,PITT POLDER         
1988,2.8,9.3,16.5,10.6,1106180,PITT POLDER         
1989,2.2,9.6,16.9,10.7,1106180,PITT POLDER         
1990,2.9,9.9,18.1,10.8,1106180,PITT POLDER         
1993,0.8,10.6,16.5,10.0,1106180,PITT POLDER         
1994,3.7,10.7,17.1,9.8,1106180,PITT POLDER         
1995,3.9,10.8,17.3,11.2,1106180,PITT POLDER         
1996,3.2,9.6,17.6,9.2,1106180,PITT POLDER         
1997,2.7,10.1,18.1,10.9,1106180,PITT POLDER         
1998,4.3,10.6,18.8,11.2,1106180,PITT POLDER         
1999,4.0,8.9,17.0,10.3,1106180,PITT POLDER         
2000,3.8,9.7,17.3,10.1,1106180,PITT POLDER         
2001,3.2,9.8,17.1,10.9,1106180,PITT POLDER         
2002,3.4,8.5,17.8,10.1,1106180,PITT POLDER         
2003,4.1,9.1,17.6,8.4,1106180,PITT POLDER         
2006,4.5,9.8,18.1,10.7,1106180,PITT POLDER         
2007,3.6,9.7,17.6,9.9,1106180,PITT POLDER         
1910,0.7,9.5,15.7,11.0,1107680,STAVE FALLS         
1911,2.2,9.1,17.8,9.3,1107680,STAVE FALLS         
1912,3.1,9.2,18.3,9.3,1107680,STAVE FALLS         
1913,0.2,8.0,17.7,9.0,1107680,STAVE FALLS         
1914,3.1,10.2,17.5,10.4,1107680,STAVE FALLS         
1915,3.1,11.8,18.2,10.1,1107680,STAVE FALLS         
1916,0.5,8.3,16.9,9.5,1107680,STAVE FALLS         
1917,0.1,7.5,16.9,11.8,1107680,STAVE FALLS         
1918,2.9,8.6,17.5,11.8,1107680,STAVE FALLS         
1919,3.3,8.8,16.8,9.9,1107680,STAVE FALLS         
1920,1.9,8.2,18.2,10.3,1107680,STAVE FALLS         
1921,5.7,9.2,17.5,11.3,1107680,STAVE FALLS         
1922,2.4,9.0,17.0,9.5,1107680,STAVE FALLS         
1923,2.7,11.2,18.9,11.6,1107680,STAVE FALLS         
1925,3.3,11.4,18.2,10.6,1107680,STAVE FALLS         
1926,5.0,11.7,17.8,10.3,1107680,STAVE FALLS         
1927,2.2,7.2,17.4,9.0,1107680,STAVE FALLS         
1928,1.8,10.3,17.6,10.0,1107680,STAVE FALLS         
1929,0.0,9.9,19.7,9.6,1107680,STAVE FALLS         
1930,-1.0,9.0,17.5,9.4,1107680,STAVE FALLS         
1931,4.3,10.4,17.8,9.7,1107680,STAVE FALLS         
1932,2.6,10.8,18.4,10.8,1107680,STAVE FALLS         
1933,-0.2,7.5,16.3,8.9,1107680,STAVE FALLS         
1934,3.0,10.6,16.4,10.7,1107680,STAVE FALLS         
1935,2.3,7.3,16.0,8.7,1107680,STAVE FALLS         
1936,0.5,9.6,19.0,11.1,1107680,STAVE FALLS         
1937,0.3,9.0,17.9,11.7,1107680,STAVE FALLS         
1938,2.9,9.6,17.1,10.4,1107680,STAVE FALLS         
1939,3.2,10.5,18.4,12.2,1107680,STAVE FALLS         
1940,5.9,12.2,18.0,10.4,1107680,STAVE FALLS         
1941,5.2,11.2,18.5,10.3,1107680,STAVE FALLS         
1942,2.8,9.5,18.7,10.8,1107680,STAVE FALLS         
1943,1.9,8.2,15.9,11.5,1107680,STAVE FALLS         
1944,3.4,9.4,17.2,10.1,1107680,STAVE FALLS         
1945,3.1,8.4,17.2,9.9,1107680,STAVE FALLS         
1946,3.8,9.4,16.5,9.1,1107680,STAVE FALLS         
1947,2.5,10.8,16.5,10.4,1107680,STAVE FALLS         
1948,3.1,8.3,16.9,9.7,1107680,STAVE FALLS         
1949,0.1,9.7,15.7,11.1,1107680,STAVE FALLS         
1950,-0.5,7.7,17.1,10.1,1107680,STAVE FALLS         
1951,3.7,8.9,17.3,10.8,1107680,STAVE FALLS         
1952,2.0,9.2,16.2,11.4,1107680,STAVE FALLS         
1953,5.0,9.3,16.1,11.9,1107680,STAVE FALLS         
1954,3.1,8.1,15.0,11.2,1107680,STAVE FALLS         
1955,3.6,6.5,15.4,8.9,1107680,STAVE FALLS         
1956,1.8,9.6,16.5,9.3,1107680,STAVE FALLS         
1957,1.3,10.2,15.9,11.1,1107680,STAVE FALLS         
1960,3.3,8.4,16.0,10.1,1107680,STAVE FALLS         
1961,4.2,9.0,18.4,8.7,1107680,STAVE FALLS         
1962,3.0,7.6,15.2,10.1,1107680,STAVE FALLS         
1964,4.0,7.7,15.5,9.6,1107680,STAVE FALLS         
1965,1.6,8.7,17.2,10.4,1107680,STAVE FALLS         
1966,2.8,8.9,16.0,10.4,1107680,STAVE FALLS         
1967,4.6,8.2,18.5,11.2,1107680,STAVE FALLS         
1968,3.6,9.0,16.5,10.0,1107680,STAVE FALLS         
1969,-0.1,9.1,16.4,10.1,1107680,STAVE FALLS         
1970,4.7,8.4,16.8,8.9,1107680,STAVE FALLS         
1972,1.0,8.5,16.5,9.1,1107680,STAVE FALLS         
1989,2.3,9.6,16.8,11.3,1107680,STAVE FALLS         
1990,3.2,10.1,18.0,10.8,1107680,STAVE FALLS         
1991,2.5,8.7,16.7,11.1,1107680,STAVE FALLS         
1992,5.5,11.8,18.1,10.3,1107680,STAVE FALLS         
1993,1.8,10.8,16.2,10.9,1107680,STAVE FALLS         
1994,4.0,10.8,17.4,10.2,1107680,STAVE FALLS         
1995,4.1,10.6,16.7,11.4,1107680,STAVE FALLS         
1996,3.1,8.9,16.9,8.8,1107680,STAVE FALLS         
1997,2.0,9.2,16.8,10.6,1107680,STAVE FALLS         
1998,3.7,9.5,18.3,12.0,1107680,STAVE FALLS         
1999,3.7,8.6,16.5,10.8,1107680,STAVE FALLS         
2000,4.1,9.4,17.0,10.5,1107680,STAVE FALLS         
2001,3.8,9.3,16.5,10.8,1107680,STAVE FALLS         
2002,3.3,7.9,17.7,11.3,1107680,STAVE FALLS         
2003,5.0,9.3,18.6,10.8,1107680,STAVE FALLS         
1897,4.3,8.1,15.2,8.3,1108380,VANCOUVER           
1898,4.3,7.9,15.1,9.0,1108380,VANCOUVER           
1899,2.4,7.1,13.9,9.9,1108380,VANCOUVER           
1900,4.4,9.3,14.7,8.0,1108380,VANCOUVER           
1901,3.6,8.2,14.0,9.8,1108380,VANCOUVER           
1902,3.8,8.5,14.3,8.5,1108380,VANCOUVER           
1903,2.9,6.9,14.3,8.4,1108380,VANCOUVER           
1904,3.2,7.8,14.0,9.8,1108380,VANCOUVER           
1905,3.5,9.1,14.8,8.1,1108380,VANCOUVER           
1906,4.3,8.7,15.1,9.0,1108380,VANCOUVER           
1907,1.3,7.8,13.9,9.9,1108380,VANCOUVER           
1908,4.0,8.2,14.9,9.5,1108380,VANCOUVER           
1909,1.9,7.8,13.9,9.1,1108380,VANCOUVER           
1910,1.3,8.6,13.7,9.2,1108380,VANCOUVER           
1911,2.5,7.2,14.4,8.1,1108380,VANCOUVER           
1912,3.8,7.8,14.7,8.6,1108380,VANCOUVER           
1913,2.1,7.7,15.0,8.1,1108380,VANCOUVER           
1914,4.0,8.7,14.7,9.6,1108380,VANCOUVER           
1915,3.2,9.8,15.9,9.2,1108380,VANCOUVER           
1916,1.0,8.3,14.9,7.9,1108380,VANCOUVER           
1917,1.6,7.7,14.7,10.4,1108380,VANCOUVER           
1918,3.9,8.3,15.5,10.4,1108380,VANCOUVER           
1919,4.3,8.8,14.6,8.8,1108380,VANCOUVER           
1920,2.9,8.3,15.2,9.2,1108380,VANCOUVER           
1921,4.7,8.4,14.9,9.1,1108380,VANCOUVER           
1922,1.3,7.9,15.3,9.3,1108380,VANCOUVER           
1923,1.7,8.4,15.8,10.0,1108380,VANCOUVER           
1924,4.9,8.7,15.4,9.4,1108380,VANCOUVER           
1925,3.9,9.4,15.7,9.2,1108380,VANCOUVER           
1926,5.8,10.2,16.3,9.9,1108380,VANCOUVER           
1927,3.8,8.2,16.2,9.9,1108380,VANCOUVER           
1928,2.9,9.5,15.8,9.6,1108380,VANCOUVER           
1929,1.1,8.7,15.2,9.4,1108380,VANCOUVER           
1930,2.0,8.9,15.3,8.8,1108380,VANCOUVER           
1931,4.7,9.4,15.6,9.2,1108380,VANCOUVER           
1932,3.2,9.2,15.4,10.4,1108380,VANCOUVER           
1933,2.6,8.6,15.5,9.9,1108380,VANCOUVER           
1934,4.9,10.8,16.1,10.6,1108380,VANCOUVER           
1935,3.9,8.1,16.0,9.2,1108380,VANCOUVER           
1936,2.9,9.2,16.3,9.4,1108380,VANCOUVER           
1937,0.9,9.1,15.9,10.2,1108380,VANCOUVER           
1938,3.8,9.4,16.6,9.9,1108380,VANCOUVER           
1939,3.4,9.0,15.9,10.8,1108380,VANCOUVER           
1940,5.7,10.7,16.9,10.8,1108380,VANCOUVER           
1941,5.5,10.5,17.1,10.5,1108380,VANCOUVER           
1942,3.9,9.5,17.3,10.3,1108380,VANCOUVER           
1943,3.0,8.9,16.4,10.8,1108380,VANCOUVER           
1944,3.8,9.3,16.8,11.4,1108380,VANCOUVER           
1945,4.3,9.1,16.5,9.5,1108380,VANCOUVER           
1946,4.3,9.5,16.2,9.0,1108380,VANCOUVER           
1947,2.8,10.3,16.7,9.9,1108380,VANCOUVER           
1948,3.4,8.3,16.6,9.3,1108380,VANCOUVER           
1949,0.3,9.4,15.9,10.7,1108380,VANCOUVER           
1950,-0.2,8.0,16.9,9.9,1108380,VANCOUVER           
1951,4.0,8.2,17.0,9.9,1108380,VANCOUVER           
1952,2.5,8.9,16.3,10.3,1108380,VANCOUVER           
1953,5.3,9.5,16.5,11.1,1108380,VANCOUVER           
1954,3.6,8.3,15.1,10.8,1108380,VANCOUVER           
1955,3.8,7.2,15.3,8.8,1108380,VANCOUVER           
1956,2.3,9.4,16.7,9.4,1108380,VANCOUVER           
1957,1.7,10.3,16.4,10.7,1108380,VANCOUVER           
1958,6.4,10.6,19.1,10.1,1108380,VANCOUVER           
1959,4.4,9.2,16.8,9.8,1108380,VANCOUVER           
1960,4.0,9.3,16.8,10.3,1108380,VANCOUVER           
1961,5.2,9.9,18.2,9.3,1108380,VANCOUVER           
1962,4.0,8.8,16.3,11.3,1108380,VANCOUVER           
1963,4.4,9.3,16.2,11.4,1108380,VANCOUVER           
1964,4.5,8.3,15.7,9.3,1108380,VANCOUVER           
1965,2.7,8.1,16.6,10.5,1108380,VANCOUVER           
1966,3.7,8.8,15.7,10.5,1108380,VANCOUVER           
1967,5.3,8.3,17.8,11.3,1108380,VANCOUVER           
1968,4.5,9.6,16.4,10.2,1108380,VANCOUVER           
1969,0.5,9.2,16.7,10.2,1108380,VANCOUVER           
1970,4.7,8.6,16.6,8.9,1108380,VANCOUVER           
1971,3.2,8.1,16.4,9.6,1108380,VANCOUVER           
1972,1.8,8.9,16.4,8.9,1108380,VANCOUVER           
1973,3.0,9.0,15.6,9.7,1108380,VANCOUVER           
1974,4.3,8.6,16.0,10.9,1108380,VANCOUVER           
1975,3.6,8.0,16.1,9.8,1108380,VANCOUVER           
1976,4.0,8.3,15.5,10.5,1108380,VANCOUVER           
1977,5.0,9.0,16.9,9.4,1108380,VANCOUVER           
1978,4.1,9.4,17.2,9.5,1108380,VANCOUVER           
1979,2.1,9.7,16.9,10.4,1108380,VANCOUVER           
1980,4.1,9.4,15.7,10.7,1108380,VANCOUVER           
1981,5.3,9.7,16.6,10.8,1108380,VANCOUVER           
1982,3.5,8.5,16.8,9.9,1108380,VANCOUVER           
1983,5.7,10.4,16.6,10.2,1108380,VANCOUVER           
1984,3.9,9.4,16.5,9.7,1108380,VANCOUVER           
1985,1.9,8.7,17.1,7.7,1108380,VANCOUVER           
1986,3.9,9.5,16.9,10.6,1108380,VANCOUVER           
1987,5.3,10.5,17.1,11.8,1108380,VANCOUVER           
1988,4.3,9.7,16.8,11.1,1108380,VANCOUVER           
1989,3.2,9.7,16.9,11.1,1108380,VANCOUVER           
1990,4.0,9.9,17.7,11.1,1108380,VANCOUVER           
1991,3.3,8.8,16.8,10.5,1108380,VANCOUVER           
